subj_idx,difficulty,rt,response,ams,pams,slps,ams_quantile,pams_quantile,slps_quantile,ams_bin,pam_bin,slp_bin
sub3,e25,1446,1.0,-2.223940267996952,0.15675273233313702,2.9828504174089483,1st,3rd,4th,-1.2669682310771717,0.2884118739263258,1.2830968428264502
sub3,e11,1259,2.0,-1.3465843573622145,-0.7779943433658459,3.592449269310846,1st,1st,4th,-1.2669682310771717,-1.2560158672023427,1.2830968428264502
sub3,e7,963,1.0,0.8613061927985021,-0.8332564650913827,2.699774422172051,4th,1st,4th,1.2599245459103974,-1.2560158672023427,1.2830968428264502
sub3,e26,1554,1.0,0.5674026471744364,-0.6301757976043045,2.3445938885755586,3rd,1st,4th,0.35110733041914893,-1.2560158672023427,1.2830968428264502
sub3,e5,1690,1.0,1.5055689830090055,-1.637710158833604,2.310980352461147,4th,1st,4th,1.2599245459103974,-1.2560158672023427,1.2830968428264502
sub3,e19,1357,1.0,-0.5859254177440923,0.3171893024554193,2.310688093434752,2nd,3rd,4th,-0.33849051302349964,0.2884118739263258,1.2830968428264502
sub3,e20,1037,1.0,0.051390459547436367,0.4857312058953725,1.787869589317208,3rd,3rd,4th,0.35110733041914893,0.2884118739263258,1.2830968428264502
sub3,e14,692,1.0,-0.7879863638190376,0.031241576433910723,1.6754599062997664,1st,3rd,4th,-1.2669682310771717,0.2884118739263258,1.2830968428264502
sub3,e5,996,1.0,-0.9132172879087933,0.7736490471330771,1.8523156104335288,1st,4th,4th,-1.2669682310771717,1.2678356165400833,1.2830968428264502
sub3,e16,1395,2.0,-0.6590365704498399,-0.4299769287332159,1.6538303690011262,2nd,2nd,4th,-0.33849051302349964,-0.29565365701126656,1.2830968428264502
sub3,e24,1005,1.0,0.07709139416807032,1.4846384616590635,1.7687282301685334,3rd,4th,4th,0.35110733041914893,1.2678356165400833,1.2830968428264502
sub3,e22,1331,1.0,1.5562908690447967,-0.5790558803396203,2.031471400100146,4th,2nd,4th,1.2599245459103974,-0.29565365701126656,1.2830968428264502
sub3,e7,1080,1.0,1.4159358303571827,-0.48318903888240405,1.2334494871854909,4th,2nd,4th,1.2599245459103974,-0.29565365701126656,1.2830968428264502
sub3,e20,1582,1.0,-1.4132672520561564,-0.9260325155016146,1.5182801403635737,1st,1st,4th,-1.2669682310771717,-1.2560158672023427,1.2830968428264502
sub3,e4,1058,1.0,0.3890593905406981,0.07537513478079565,0.9112603525252215,3rd,3rd,4th,0.35110733041914893,0.2884118739263258,1.2830968428264502
sub3,e8,1433,1.0,0.8521417927383436,-1.347203732241306,0.4024343887317507,4th,1st,3rd,1.2599245459103974,-1.2560158672023427,0.1933862532037304
sub3,e6,1021,1.0,-0.31331669180787014,0.13480172135501806,0.6299168190451535,2nd,3rd,4th,-0.33849051302349964,0.2884118739263258,1.2830968428264502
sub3,e21,1076,1.0,0.41527753753261,0.5932959520519049,1.0788810147329069,3rd,3rd,4th,0.35110733041914893,0.2884118739263258,1.2830968428264502
sub3,e17,1276,1.0,-1.8174377405379558,-2.076206683276641,1.0416632213608763,1st,1st,4th,-1.2669682310771717,-1.2560158672023427,1.2830968428264502
sub3,e10,1783,2.0,-1.1492516577304335,-0.30343229533770694,1.4427185030078769,1st,2nd,4th,-1.2669682310771717,-0.29565365701126656,1.2830968428264502
sub3,e22,1327,2.0,-0.6829269757340699,-1.5001841358337804,1.637138162886131,1st,1st,4th,-1.2669682310771717,-1.2560158672023427,1.2830968428264502
sub3,e19,1848,1.0,-0.45162722616747913,0.803986694673842,0.9890589558757465,2nd,4th,4th,-0.33849051302349964,1.2678356165400833,1.2830968428264502
sub3,e21,1581,1.0,-0.5738381957028236,-1.4753380338106314,0.42752727393089457,2nd,1st,3rd,-0.33849051302349964,-1.2560158672023427,0.1933862532037304
