,v_pams
1201,-0.010361150212037307
1202,-0.010659011418475568
1203,-0.0065021397772662476
1204,-0.005758158332664147
1205,-0.004916305002659085
1206,-0.006373259155676199
1207,-0.006280513807123362
1208,-0.005136922527792994
1209,-0.009991194444144726
1210,-0.012312253637619869
1211,-0.009970349556169418
1212,-0.010550887178296893
1213,-0.008477140795438595
1214,-0.0076279116930828925
1215,-0.007609601032426073
1216,-0.00744013485244147
1217,-0.007300423610001862
1218,-0.006993839175118885
1219,-0.004217737706541081
1220,-0.004907066001323897
1221,-0.004860749001393526
1222,-0.006653257005703961
1223,-0.003444371332422628
1224,-0.004094536732267513
1225,-0.002038950200822366
1226,-0.0038160860763474143
1227,-0.004181067762454089
1228,-0.0043223611038472115
1229,-0.003999669832134885
1230,-0.005422473156579331
1231,-0.004352095584754983
1232,-0.005380992428629736
1233,-0.007898882950661535
1234,-0.006082191789222098
1235,-0.01099311196336513
1236,0.0009820767872828744
1237,0.007539101073027942
1238,0.006231312752941407
1239,0.004275143492481119
1240,0.01131255608973437
1241,-0.004729357848937635
1242,-0.000999965641117125
1243,0.0047270748497557375
1244,-0.009101797647592051
1245,-0.004863552158345396
1246,-0.004141484940952863
1247,0.013817668699487189
1248,0.006262916178544568
1249,0.006293441216511488
1250,-0.000991916176955111
1251,0.01934740950968883
1252,0.013402612695739651
1253,0.02192928838178835
1254,0.02716251691353446
1255,0.030434139916950986
1256,0.0366859069950885
1257,0.05401393131553332
1258,0.06577417729931587
1259,0.059921534120931375
1260,0.0557050251456632
1261,0.06755743148929029
1262,0.05858494438295774
1263,0.06655927782684182
1264,0.1016859175776259
1265,0.09374765846335117
1266,0.06025014097993832
1267,0.04279553664116858
1268,0.05961329020534688
1269,0.07835912702658193
1270,0.051653007828013714
1271,0.08317040280847723
1272,0.05926280520003677
1273,0.06629010162914506
1274,0.1289291793884864
1275,0.12341068326940802
1276,0.13024577284902916
1277,0.08156995070858916
1278,0.08455007434151383
1279,0.06409802608477888
1280,0.09349925632886295
1281,0.013021685919475293
1282,0.06947345827547195
1283,0.04590278326786801
1284,0.12139627944494194
1285,0.07873667270252356
1286,0.05629456569577711
1287,0.03186913593962311
1288,0.02543545006358204
1289,0.028145856955633555
1290,0.014362540634997773
1291,0.014050030676233519
1292,0.07718663175012241
1293,0.07842865047911166
1294,0.055520214065279246
1295,0.03899374713486402
1296,0.00140702091195603
1297,0.001839851447988667
1298,-0.007734946013867288
1299,-0.006588197548000221
1300,-0.013014462096974044
1301,-0.019715405133269283
1302,-0.006681677908056089
1303,-0.02207192599788288
1304,-0.017922294995815675
1305,-0.014956805030403288
1306,-0.01509537711386323
1307,-0.011513472825188152
1308,-0.0018305718626106726
1309,-0.00042820203802092346
1310,0.0055751580516752485
1311,0.00696077352088128
1312,0.011537216221357966
1313,0.015608410761886779
1314,0.014264601596917514
1315,0.018189356380105607
1316,0.015849723186576334
1317,0.01068433960257802
1318,0.009022523310658122
1319,0.01292800750400086
1320,0.008957612418012238
1321,0.012692968275618841
1322,0.012116899119385868
1323,0.01204583895712086
1324,0.011541243106569458
1325,0.016095398286958947
1326,0.01608959504911845
1327,0.01997794489186524
1328,0.024460492195891963
1329,0.02433896130288516
1330,0.03008078684352976
1331,0.02902297482601781
1332,0.028401682338332387
1333,0.03956724843276818
1334,0.03761399681437144
1335,0.024037261469163136
1336,0.02369503481963287
1337,0.02531312477906249
1338,0.026927016982363224
1339,0.02698178802617342
1340,0.026438798206226584
1341,0.029024280869433115
1342,0.029531202884656247
1343,0.03234785374666555
1344,0.03684348531874368
1345,0.03411950919023064
1346,0.03745789339237909
1347,0.05871685900919881
1348,0.06015762382059488
1349,0.05812578228047522
1350,0.05844109299787777
1351,0.061686539111012205
1352,0.06382054593809802
1353,0.0650058304828318
1354,0.0634641294249045
1355,0.06780284936239259
1356,0.071590436783161
1357,0.07309534193484604
1358,0.07381642373639614
1359,0.06558466184535151
1360,0.05922206686626817
1361,0.0617621728317705
1362,0.060109452414909254
1363,0.059882043434909014
1364,0.05807078226843507
1365,0.06079677398299742
1366,0.055396219975650945
1367,0.05515665670374795
1368,0.06526929167596096
1369,0.06168561500404432
1370,0.05766919355127603
1371,0.05327596750804596
1372,0.04883402498087085
1373,0.03670178526867626
1374,0.042629167953292114
1375,0.055732318676603915
1376,0.061602836353070706
1377,0.08240435691930344
1378,0.08137248254093504
1379,0.07495376367857262
1380,0.05894242130264361
1381,0.08244510397667829
1382,0.07746708718406718
1383,0.07504503593561083
1384,0.07727882098537074
1385,0.06347386812179666
1386,0.06274010499200748
1387,0.06797108972858687
1388,0.06727283699069912
1389,0.06816373309443303
1390,0.07573646698236533
1391,0.09183581772976994
1392,0.08262459415759503
1393,0.08841515379805436
1394,0.08319647395776031
1395,0.09228707130034672
1396,0.09296424622255699
1397,0.10091450588407211
1398,0.10829367224397972
1399,0.11531878800408259
1400,0.116744901946052
1401,0.10353926672956763
1402,0.11664815532522428
1403,0.12242263225272518
1404,0.13940530749866015
1405,0.13026032200008722
1406,0.12664870849336068
1407,0.13762809749422472
1408,0.1547674845608532
1409,0.14655107078986646
1410,0.15007853984296035
1411,0.141152157258368
1412,0.13944256845418407
1413,0.14006279061605428
1414,0.13771218070059416
1415,0.1367785153967455
1416,0.14103603484885258
1417,0.14111909142003337
1418,0.13446725870905268
1419,0.13473020651668338
1420,0.1383331694037391
1421,0.1403847902198445
1422,0.1437878608747657
1423,0.1423727401440746
1424,0.1439141229046858
1425,0.14140831069597692
1426,0.1398959316381784
1427,0.13542509649246182
1428,0.1262562355116693
1429,0.12508344496377446
1430,0.11997470909215636
1431,0.11721739994406422
1432,0.1091165007951534
1433,0.11587977103523406
1434,0.12911232968678307
1435,0.14022058507879057
1436,0.15150406979138828
1437,0.16270632417464986
1438,0.16449226206517273
1439,0.16330567003279056
1440,0.1628244938105702
1441,0.16593037685100065
1442,0.15969927216946458
1443,0.1530727398019488
1444,0.14634542437459888
1445,0.14645805532576653
1446,0.13139099678585817
1447,0.13184082623314022
1448,0.11896386582515635
1449,0.10949634968097377
1450,0.10906125680553967
1451,0.11711807115285368
1452,0.1310635190163775
1453,0.1648682497272387
1454,0.15843203786639132
1455,0.12203546115132863
1456,0.10846769195872649
1457,0.11472527868504798
1458,0.08408989239536556
1459,0.07675899438934383
1460,0.09268001566980373
1461,0.07313521619824485
1462,0.09811408596119739
1463,0.12804210296544866
1464,0.10844326390648258
1465,0.09663764292702952
1466,0.11338708792248633
1467,0.08350611291190832
1468,0.09189944109264171
1469,0.06537707670907564
1470,0.08496235758991602
1471,0.06911208600009666
1472,0.09170747365331411
1473,0.13014981950836105
1474,0.10480172337838432
1475,0.07866474575344116
1476,0.11923292282202579
1477,0.10768589248050597
1478,0.06868028841715329
1479,0.10034388135036207
1480,0.10905608659306634
1481,0.13812202758255882
1482,0.09085875271419253
1483,0.15645232702175282
1484,0.19126022234671347
1485,0.08310606178272559
1486,0.1480572063837816
1487,0.09221377665019938
1488,0.07975590828945117
1489,0.0823944192836842
1490,0.07618285446612902
1491,0.04938293567373693
1492,0.0509159092334374
1493,0.07866042261032168
1494,0.06364496514844162
1495,0.0511067002276242
1496,0.06281593887220305
1497,0.06192571664393483
1498,0.039419414141715806
1499,0.034673480710447985
1500,0.029190437939630127
1501,0.07437233924838256
1502,0.08101602293826675
1503,0.10079815519683367
1504,0.11814721400802505
1505,0.11523181321320501
1506,0.06991269874460936
1507,0.1292253593982596
1508,0.12544520965101935
1509,0.11149010826034132
1510,0.11183280830707751
1511,0.10833976745340346
1512,0.09947090628726729
1513,0.10522866315682339
1514,0.08596809711985287
1515,0.08782402614370456
1516,0.0883314282591459
1517,0.11513550115772116
1518,0.11651572028168351
1519,0.09748296032503483
1520,0.0722429975773849
1521,0.08127338618583367
1522,0.08582366030752604
1523,0.10468864813906817
1524,0.08104444324399977
1525,0.08395909946550117
1526,0.10355957062311609
1527,0.08513716080806785
1528,0.09560849317639943
1529,0.0774901158659705
1530,0.06495615951366511
1531,0.05202375115796124
1532,0.06277245649286776
1533,0.07272664798643241
1534,0.09324333068066135
1535,0.0977029008707119
1536,0.12636228471095745
1537,0.10077952694355413
1538,0.10418821271679136
1539,0.12552623639270746
1540,0.14017611754979883
1541,0.13851757940862922
1542,0.12726347853672723
1543,0.1223229207536263
1544,0.12110480242723519
1545,0.1360844154742409
1546,0.11937447407939182
1547,0.12733945815705555
1548,0.12321582976828373
1549,0.12239791609059428
1550,0.12245142699220683
1551,0.14157709482966568
1552,0.14830677195616881
1553,0.1535817813172598
1554,0.1575473875360989
1555,0.15881085961352848
1556,0.15745649445745824
1557,0.148895495974064
1558,0.14720667427112497
1559,0.13754469809105635
1560,0.13784584563823157
1561,0.12812633695138065
1562,0.12339689883239228
1563,0.12590081644597842
1564,0.12458117722297248
1565,0.10770340648814566
1566,0.1129273160186669
1567,0.11553473755646657
1568,0.09776286131122945
1569,0.11885700471995814
1570,0.13872589083757242
1571,0.15107258554735203
1572,0.15225325775022328
1573,0.14855480155224593
1574,0.16493627957103044
1575,0.16447315237130583
1576,0.14417270354714107
1577,0.12433096793413909
1578,0.12328129619797855
1579,0.12016262151421074
1580,0.15534951982857584
1581,0.15238585244877934
1582,0.1479083720399177
1583,0.14136040141252945
1584,0.1262762710415037
1585,0.10811314984877801
1586,0.09322009466550223
1587,0.10572752558922914
1588,0.11602915167448898
1589,0.1288231079765343
1590,0.10979299262456026
1591,0.11229787510078255
1592,0.12802187523406539
1593,0.12664899165588817
1594,0.12730041846238352
1595,0.13778480460953985
1596,0.1429576308939158
1597,0.13537293697856537
1598,0.1298365204583129
1599,0.07294479129298875
1600,0.09215106426494943
1601,0.07776545913424114
1602,0.12783080604245747
1603,0.0902777669425881
1604,0.13206685007099772
1605,0.11752281449533998
1606,0.10260898933493014
1607,0.10196734686705841
1608,0.10508202828561872
1609,0.08339757908169806
1610,0.07656324432995484
1611,0.08927071867598671
1612,0.0897427276097149
1613,0.0886793514504636
1614,0.09649740836613423
1615,0.10010653759717414
1616,0.10715385974361692
1617,0.08899854394779896
1618,0.08708166597270937
1619,0.09287111138556631
1620,0.08983583595330184
1621,0.07857845514551898
1622,0.08017187479593486
1623,0.02840510930640515
1624,0.07637287802640418
1625,0.041640737267337795
1626,0.049491599144975376
1627,0.09077435399849568
1628,0.019123329446888222
1629,0.044934255333730945
1630,-0.006857121457302258
1631,0.00494417219039334
1632,0.01729078049790391
1633,0.03429762812118587
1634,0.08163983002569894
1635,0.08076704883401867
1636,0.09355731050468699
1637,0.07279376911682792
1638,0.057666445689572646
1639,0.08808592761672784
1640,0.08107403783226977
1641,0.0861036782370411
1642,0.0778020794113142
1643,0.05505699982157237
1644,0.04775942676830712
1645,0.04749446137055344
1646,0.0553192172214613
1647,0.06509690650246619
1648,0.0734763952360358
1649,0.08490355158680862
1650,0.09504609096332522
1651,0.0840944447971881
1652,0.06691475253023843
1653,0.06391800622028096
1654,0.06198116223909948
1655,0.08325361185223627
1656,0.06324609290789465
1657,0.024302640016908388
1658,0.027849856928847144
1659,0.043280171765687735
1660,0.0353212731155014
1661,0.031054407605634625
1662,0.03520627807996019
1663,0.038201176636357304
1664,0.03930471710857836
1665,0.03240933374087908
1666,0.037903567245538325
1667,0.035994348840014755
1668,0.0342986689960166
1669,0.032743522915669655
1670,0.03767126106200561
1671,0.0354209660177835
1672,0.033260002156640996
1673,0.03268965013088083
1674,0.043640180050157656
1675,0.04143564874468777
1676,0.039868066214719444
1677,0.04777704747961715
1678,0.029500854087143674
1679,0.0427932989180705
1680,0.02597434290729274
1681,0.026738543709343306
1682,0.02249136537305118
1683,0.014181015424652253
1684,0.01513219089756188
1685,0.010965377062932368
1686,0.015062102025083193
1687,0.015723481917135317
1688,0.014143435431647042
1689,0.01382846443834915
1690,0.010930717805531624
1691,0.008697369283228493
1692,0.009147996999216496
1693,0.00824187113044791
1694,0.006206557360265829
1695,0.008519077045812564
1696,0.01125001441711373
1697,0.008903829547134286
1698,0.005069396422669651
1699,0.003984390348080158
1700,0.0034659297340440525
1701,0.0004484659692542722
1702,-0.0011413097879713625
1703,0.006162263026726724
1704,0.004319426479250721
1705,0.002387652226099625
1706,0.004654360511039235
1707,0.004883286164921714
1708,0.007165018211507548
1709,0.0052189601327906525
1710,0.00569414033175094
1711,0.006234483216331095
1712,0.007658476007785163
1713,0.004910261494345568
1714,0.0023193964086580757
1715,0.0014426830935558481
1716,0.0028497214271416753
1717,0.0066696219846063545
1718,0.004103235427599761
1719,0.008196798555640065
1720,0.004592204707105878
1721,0.014644680264605588
1722,0.022666314139673384
1723,0.012718233578296864
1724,0.012294505344677345
1725,0.0190262206913068
1726,0.014681418755752549
1727,0.01914938599070156
1728,0.01792932897598619
1729,0.02880414823379588
1730,0.027492786936596778
1731,0.03157734617987721
1732,0.033263004523116924
1733,0.03062051824349754
1734,0.030842166087825976
1735,0.027251785848653124
1736,0.024021314089070447
1737,0.04134234163773927
1738,0.03549724842749817
1739,0.026272632886334434
1740,0.03338148880718818
1741,0.02811131552604723
1742,0.02311822532047167
1743,0.02173407947375348
1744,0.029440542793199794
1745,0.027464281516007542
1746,0.02907410629259514
1747,0.025985793163858864
1748,0.03342630878064316
1749,0.03374371607360257
1750,0.03325521585242751
1751,0.033561389030008285
1752,0.034920622492578504
1753,0.03472980642716797
1754,0.03802981602826486
1755,0.0437502972100374
1756,0.044902652082775156
1757,0.04164615880503498
1758,0.043763811022590984
1759,0.04610615717198096
1760,0.04422405727289353
1761,0.04436144737180805
1762,0.0434755227620224
1763,0.04235413082444861
1764,0.03770522916951937
1765,0.03742756447277137
1766,0.03455794527806375
1767,0.03462129366316973
1768,0.03742358360529273
1769,0.03672853190660573
1770,0.035513213905981285
1771,0.03577155113922427
1772,0.04042336056840864
1773,0.04554058855390717
1774,0.048382543879443976
1775,0.045998044309130764
1776,0.04234064807104426
1777,0.04182344906295737
1778,0.04205581706516253
1779,0.04402746113576853
1780,0.04359121167066895
1781,0.04233344768236061
1782,0.043106574966939794
1783,0.04566321150727183
1784,0.04232575340361972
1785,0.047540850341583174
1786,0.046475509904210593
1787,0.044218520747311654
1788,0.047187958058929155
1789,0.045493596833151455
1790,0.04563456790979155
1791,0.04903286315062043
1792,0.05007334772294307
1793,0.05907184495518603
1794,0.059053437638650313
1795,0.057214160193981005
1796,0.05930554762153702
1797,0.05826817199692972
