,v_pam_bin
1159,0.005359239866846971
1160,0.006828362483983759
1161,0.05331305480061225
1162,0.09522965011296718
1163,0.12459862543253475
1164,0.09897020211370405
1165,0.09452919293722752
1166,0.10501947549223867
1167,0.08337158210378438
1168,0.07300049047330946
1169,0.08558200137959998
1170,0.10381053119906272
1171,0.11105367200768937
1172,0.10207290320923564
1173,0.08560232780371979
1174,0.09625155547451585
1175,0.0961197270133125
1176,0.10302461210351013
1177,0.09121789407086342
1178,0.09505861001111417
1179,0.08719019692075494
1180,0.0912617112633576
1181,0.07554461210884086
1182,0.05425961505005551
1183,0.036170345993847906
1184,0.04346416941882629
1185,0.05805080425430341
1186,0.05121932838574843
1187,0.032402443395639816
1188,0.025925847251360063
1189,-0.0008767808628213952
1190,0.002677660209733648
1191,0.006317432033227913
1192,0.024239788961028907
1193,0.04860975924292961
1194,0.050916150322180054
1195,0.06635831234152047
1196,0.05408275240027442
1197,0.035179122348284395
1198,-0.004716307244039051
1199,-0.008684536870971413
1200,-0.0021561242877256408
1201,0.0009580116856330763
1202,0.010591556687554517
1203,-0.0048361693673015784
1204,-0.012064654347846053
1205,-0.0012786197181951764
1206,0.009027586416618005
1207,0.012898150614261533
1208,0.01010256463792576
1209,0.002593073283885028
1210,0.015294065684424651
1211,0.02552538027784397
1212,0.010304581874545164
1213,0.03521238998284465
1214,0.05248125448335948
1215,0.06817330555096894
1216,0.06596486687865574
1217,0.07172351199820828
1218,0.07644805474065787
1219,0.07125677431919099
1220,0.07798193587617892
1221,0.06644823623778419
1222,0.06855412726623386
1223,0.06068642795055061
1224,0.06187646357108956
1225,0.0654133365987796
1226,0.06577175382447008
1227,0.06702352591974614
1228,0.06517771082661761
1229,0.06535693771256514
1230,0.06356932087215685
1231,0.06529526931397657
1232,0.06262906051568606
1233,0.06277216537991792
1234,0.06558398283021934
1235,0.06816328416418803
1236,0.06866928822878166
1237,0.06428067881567462
1238,0.06243113786783163
1239,0.06372492913506791
1240,0.05601063986497508
1241,0.059871942825401855
1242,0.05900293397486795
1243,0.055044766436405365
1244,0.05754385803918975
1245,0.06634550667394805
1246,0.05956205939337294
1247,0.060556403761156265
1248,0.0663482328582951
1249,0.05564265013552631
1250,0.04641601177949176
1251,0.037355326347565804
1252,0.03170722767463769
1253,0.05071325556138832
1254,0.0656126382006195
1255,0.06860694103198267
1256,0.03996846819498545
1257,0.0690323864511998
1258,0.06791805510446622
1259,0.044162241359798377
1260,0.020205142696193733
1261,0.0012370179132130295
1262,0.020480341960875698
1263,0.03316927487496796
1264,-0.028503526907709877
1265,-0.02527992395742746
1266,-0.02364316518913669
1267,-0.03470423625472917
1268,-0.024475468351971775
1269,0.013097975427203867
1270,0.02333706962098326
1271,0.010677466896278682
1272,-0.013289561581405845
1273,-0.02713319249076425
1274,-0.000974501381705583
1275,-0.05459389011311255
1276,-0.04644992345858283
1277,-0.011245355535248483
1278,-0.01973565027786802
1279,-0.018431513602894682
1280,-0.028277891071574524
1281,-0.024661821227803568
1282,-0.014418060627814575
1283,-0.02173066413796704
1284,0.0031121357311075584
1285,-0.011930609785320954
1286,-0.005320113373785197
1287,-0.013830350984180749
1288,0.0026168504859906795
1289,-0.018112130885819117
1290,0.01928585380598369
1291,0.0006942459633940551
1292,0.013103596400188433
1293,0.02835824546650926
1294,0.042337759179943195
1295,0.02961252034488252
1296,0.030801123085148985
1297,0.04002525075774833
1298,0.03966655668286885
1299,0.03211035412492594
1300,0.02878660822955397
1301,0.030998287253560918
1302,0.0299173671078655
1303,0.03358695852300753
1304,0.03196427952453446
1305,0.03642974223422924
1306,0.0408550568100907
1307,0.030579941217117698
1308,0.028580892890808455
1309,0.02002057229115488
1310,0.02073418166921524
1311,0.023509434328625504
1312,0.019843395785622348
1313,0.022104106261346946
1314,0.021281999119459542
1315,0.026978790817818822
1316,0.025678223791474736
1317,0.03317933072472796
1318,0.032075541213362126
1319,0.03037626329642484
1320,0.03218927426737305
1321,0.03419015205166356
1322,0.03392261297423318
1323,0.03767833484903606
1324,0.03815705689278918
1325,0.03770154938277398
1326,0.040189262175134896
1327,0.039607026290620066
1328,0.04088942276530625
1329,0.037440282770336716
1330,0.03809531094748733
1331,0.039702471345582545
1332,0.039144127004343006
1333,0.036909227567262115
1334,0.035525331442230884
1335,0.03605793656284585
1336,0.03342377877841773
1337,0.03277592232438311
1338,0.03258896442728255
1339,0.03322565509236129
1340,0.032297512870504995
1341,0.033225454560527466
1342,0.033283687203353535
1343,0.032982348535898216
1344,0.03298046127386302
1345,0.03234818091459377
1346,0.03230737751150638
1347,0.03227522653973219
1348,0.03240411867195043
1349,0.032016834496904775
1350,0.03160289693518157
1351,0.03179012400511906
1352,0.0317225412547321
1353,0.031757199415910424
1354,0.03153785472136428
1355,0.031555348438137794
1356,0.0317449663403527
1357,0.031969457332076144
1358,0.032025289071470765
1359,0.031118561305921773
1360,0.030146445287372203
1361,0.03006045482606815
1362,0.0301977583306212
1363,0.0300490949395019
1364,0.029473822655953098
1365,0.02946251494484475
1366,0.0296405702853024
1367,0.030124811960832932
1368,0.02890073555648978
1369,0.029655636548171792
1370,0.02911709940549818
1371,0.02941025252861129
1372,0.02957634452656647
1373,0.029069443710673045
1374,0.02928706852198523
1375,0.02859354326191841
1376,0.027970071313811712
1377,0.02866234800622178
1378,0.028739471083901187
1379,0.02868570612262976
1380,0.02782740401698348
1381,0.02769931854652012
1382,0.02448360935882033
1383,0.023674113919810873
1384,0.02349663444286988
1385,0.02394868327364184
1386,0.026971486281793914
1387,0.02815181304231146
1388,0.025096504553172704
1389,0.022478087677642585
1390,0.021427116661763553
1391,0.023936797979369737
1392,0.027469752592156865
1393,0.0182448960911846
1394,0.018611681168223124
1395,0.02526017521800898
1396,0.02536169773263478
1397,0.021194419277501132
1398,0.014074146883833879
1399,0.017438269660063066
1400,0.019765812014750563
1401,0.017586120348970165
1402,0.01746652495742461
1403,0.016334887692974243
1404,0.019574894484693517
1405,0.022167808257858246
1406,0.02337112124948678
1407,0.024695224922473898
1408,0.023273069709908757
1409,0.019733376264021756
1410,0.010077245297729687
1411,0.005902611884692368
1412,-0.005375133504266978
1413,-0.004050256410270609
1414,0.004335006764725135
1415,0.028610675500939292
1416,0.027540019147194394
1417,0.03174076236981776
1418,0.004225443532662369
1419,-0.01174655352711743
1420,-0.018381045374444557
1421,0.026469918187390036
1422,0.031376716593332375
1423,0.05471828697207164
1424,0.04596362631795543
1425,0.020695266959436555
1426,0.02393879814292982
1427,0.016094208359276177
1428,0.0010238111550286717
1429,0.007484464307272457
1430,0.054660396052068475
1431,0.01990042575977015
1432,0.01854181853870964
1433,0.02859711750768119
1434,0.033231247217566054
1435,0.0028862089472089583
1436,-0.01039681562400922
1437,-0.0019771229679158443
1438,0.0027529148951056463
1439,0.00631845467290586
1440,0.009287673114714573
1441,0.021729883345720513
1442,0.047027662562479366
1443,0.05608304856281147
1444,0.05606865630987911
1445,0.05123218240525604
1446,0.04320150203881114
1447,0.04522065449334225
1448,-0.016080803747179993
1449,0.05350827624518205
1450,0.030201566837924108
1451,0.0772713641367776
1452,0.1275853348142666
1453,0.09627720303848356
1454,0.06440290406750254
1455,0.06329017128256223
1456,0.07301163915681587
1457,0.07019787768960976
1458,0.06301163148554664
1459,0.06962944115713089
1460,0.05813709654644871
1461,0.0433619928777041
1462,0.05165182887899692
1463,0.05357243194322243
1464,0.06208777942388681
1465,0.06139532749865465
1466,0.05551997842388201
1467,0.046661355159461515
1468,0.04566379773521004
1469,0.035200925632295724
1470,0.030766496076539876
1471,0.03931408484742918
1472,0.03994319062608225
1473,0.041345107696876146
1474,0.040576910560808185
1475,0.04412097017282325
1476,0.04890742301005695
1477,0.047055491015212315
1478,0.04783017440785838
1479,0.05120549161058914
1480,0.05084931916733833
1481,0.05038396190112331
1482,0.05230366549040646
1483,0.0536718233377852
1484,0.05407459803609318
1485,0.05425349565349842
1486,0.05579437171952725
1487,0.05612205637899244
1488,0.05563785227760454
1489,0.05487749912617464
1490,0.053800029835045025
1491,0.054500329025742124
1492,0.05149971548427556
1493,0.05096078961040444
1494,0.05275241430869721
1495,0.05153048068978603
1496,0.05101577709692367
1497,0.05026597718003209
1498,0.05261799625724666
1499,0.047454785903781035
1500,0.05041456198444382
1501,0.05160692234756877
1502,0.05079667016156504
1503,0.0484525504728765
1504,0.0469357604575285
1505,0.04563260539132526
1506,0.029058462574355768
1507,0.04115638574992795
1508,0.035511217970559006
1509,0.1000295943902354
1510,0.10465803622094667
1511,0.1332532998696369
1512,0.19014233351986404
1513,0.055339544571924394
1514,0.019239842496744944
1515,-0.05674607182154452
1516,-0.07410712648088967
1517,0.022397313573185976
1518,-0.07755864953314234
1519,-0.055272972680884366
1520,-0.0592991827232453
1521,-0.084499813271707
1522,-0.10414761534567385
1523,-0.07518410222020447
1524,-0.055430405185647416
1525,-0.05071461406089648
1526,-0.043688302792997034
1527,-0.03604183197508989
1528,-0.04790765228188571
1529,-0.05117907375450515
1530,-0.04428625401150063
1531,-0.04142987055657414
1532,-0.020020430672773808
1533,-0.019167730820211216
1534,-0.027572369101383148
1535,-0.008209897835719512
1536,0.014086139029584811
1537,-0.0027944069205519517
1538,-0.016482277548384813
1539,-0.019803155321667498
1540,0.01688204810922253
1541,-0.0010961261427200261
1542,-0.008933885643792598
1543,0.01840424686009942
1544,0.03287851900153221
1545,0.028827184874110765
1546,0.009791073230810424
1547,-0.0012987610329413073
1548,0.009436098368930473
1549,0.010992366055944964
1550,0.015315994241311075
1551,0.011676366132223013
1552,0.01046246773732527
1553,0.003999790342675233
1554,0.010162339572080417
1555,0.011326635248045126
1556,0.012422534727136565
1557,0.012535104823743507
1558,0.025109862643338882
1559,0.02695267641977195
1560,0.02363731207613857
1561,0.026561562590575953
1562,0.021722849319612575
1563,0.02454467131832646
1564,0.02893346451097812
1565,0.03829945206189206
1566,0.027592768122671876
1567,0.0188922231082227
1568,0.0187560993241959
1569,0.02013663058753916
1570,0.021629930564756487
1571,0.026799704780685607
1572,0.036869061341822475
1573,0.038314868138674636
1574,0.03318299730207551
1575,0.03071412327119613
1576,0.03581438291189795
1577,0.04192285539779829
1578,0.0509750340873068
1579,0.05689343842452591
1580,0.052230937492112606
1581,0.04159411065331567
1582,0.023302201228603197
1583,0.021588947786053924
1584,0.03438486440876435
1585,0.03071696383149586
1586,0.03341163677899574
1587,0.04559174799650554
1588,0.034051420196394365
1589,0.03268829086997534
1590,0.03689408127126454
1591,0.039931867849031355
1592,0.03653887530541122
1593,0.03270549380498014
1594,0.024812814611874685
1595,0.024585813991863898
1596,0.02923130849709914
1597,0.031149435216879122
1598,0.03172121764133803
1599,0.029148783494649517
1600,0.030145685862067964
1601,0.032279506451757305
1602,0.031616517224788705
1603,0.03188769003363654
1604,0.03259950628330305
1605,0.03256707438785547
1606,0.03360438855400954
1607,0.03289713024502516
1608,0.03208871260038066
1609,0.03287850734213595
1610,0.032435668049161884
1611,0.03217493989037083
1612,0.032290182236468054
1613,0.03133052105259734
1614,0.03330808071506029
1615,0.03385131922484357
1616,0.03616215990047175
1617,0.035190429457068594
1618,0.03492872745046206
1619,0.032941841439719885
1620,0.033044077186137645
1621,0.03385644318604464
1622,0.03592051854066154
1623,0.034482936275057295
1624,0.03308901313512684
1625,0.03352157386993939
1626,0.03444149530464015
1627,0.03221717910691138
1628,0.03153001269905603
1629,0.030897972790962534
1630,0.030230719403888183
1631,0.028832153885807905
1632,0.0283134029381474
1633,0.027340647750852546
1634,0.027877465234463952
1635,0.027478580458227587
1636,0.027376754167231312
1637,0.027869142309986286
1638,0.027722521822046424
1639,0.027310034887438158
1640,0.026328957298205394
1641,0.026504183085564265
1642,0.026712193290298808
1643,0.02620875992046981
1644,0.025813909171679025
1645,0.025834547932162857
1646,0.025654804200233448
1647,0.025191800307906617
1648,0.025172379588572793
1649,0.025213221736807664
1650,0.02581417803409858
1651,0.025681130407943915
1652,0.0256561974101209
1653,0.025934802493425706
1654,0.025662565425574404
1655,0.025870648040115636
1656,0.025744770665789056
1657,0.02569701387787054
1658,0.025630233940251865
1659,0.025600597972717232
1660,0.025460250734085733
1661,0.02490120509920285
1662,0.02491536074692427
1663,0.024632660118605765
1664,0.025008810391989995
1665,0.025258564470375538
1666,0.025461161532978133
1667,0.025420798204086867
1668,0.024837431182721838
1669,0.02352623173488709
1670,0.023226857471583855
1671,0.02360390468846662
1672,0.024532302489300967
1673,0.02566229843302743
1674,0.025713835313005393
1675,0.025660874282514505
1676,0.025345305196999162
1677,0.024740317348900025
1678,0.024052422374311586
1679,0.02507933344386047
1680,0.02572281853178801
1681,0.027293762361740328
1682,0.026577561641781648
1683,0.02566582196308145
1684,0.02666027384364634
1685,0.026323682454549302
1686,0.027821446765647514
1687,0.02890346711828709
1688,0.030297559726035633
1689,0.029817872524440403
1690,0.03010106330547373
1691,0.028934863253047227
1692,0.027853111029028297
1693,0.02831031590513319
1694,0.028361315375931187
1695,0.028527343217375278
1696,0.027426472488680135
1697,0.027931296579715412
1698,0.02594634663355574
1699,0.026161161380923073
1700,0.027812549345258387
1701,0.026169168728917138
1702,0.026118505480820273
1703,0.024062915808925493
1704,0.024155223061756433
1705,0.022497029426089377
1706,0.022029195361313213
1707,0.021072457549363852
1708,0.021435017018602575
1709,0.023204673279123646
1710,0.02435849875828469
1711,0.02406436437187951
1712,0.02197934888886847
1713,0.021925097684617288
1714,0.023868015520216217
1715,0.02773150591828769
1716,0.0244091656637397
1717,0.02062390451125989
1718,0.019631805681961278
1719,0.019057428192236745
1720,0.016633177984555155
1721,0.01392117085873615
1722,0.011837248762382433
1723,0.01415690689220404
1724,0.020237510800209583
1725,0.026253908132434514
1726,0.020219369589364156
1727,0.023503851343496078
1728,0.027973082862341785
1729,0.03293951515703816
1730,0.02747354804875702
1731,0.03104998971239113
1732,0.035100420773018254
1733,0.03232276524991749
1734,0.03169607590140577
1735,0.033507638655672065
1736,0.025856442994850598
1737,0.0329839440296653
1738,0.02444920420314572
1739,0.023604902206522275
1740,0.025046812555367885
1741,0.025319882051831777
1742,0.01725070153003747
1743,0.02080570656755335
1744,0.016806233760506443
1745,0.02091082321579842
1746,0.015942303518484496
1747,0.010574514846831157
1748,0.02876173900725587
1749,0.027054848972355976
1750,0.017049005106849913
1751,0.013857130982868357
1752,0.017555066470190367
1753,0.01676068702250538
1754,-0.00909172191537693
1755,0.007615152940145691
1756,0.024686247029149115
1757,0.018924665743958805
1758,0.009176158201629564
1759,0.011627188932714007
1760,0.02014722104708956
1761,0.03277035098414312
1762,0.014637197399217936
1763,-0.008807110978129508
1764,-0.007022191778787662
1765,-0.008893375016864727
1766,-0.003471620824619129
1767,-0.004910509602511178
1768,0.0055436351389563845
1769,0.014083343946654205
1770,0.006540844306593336
1771,0.0030701186869932073
